Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),,Ozon 8h-Mittel
1/3/2010 16:00,5,27.53,27.41,0.02,10,0,150,0.44,-3.99,5/8/2010,11,39,25.4355319148936,53.56,41.3225531914894,85.07,10.3797916666667,10590,0,16.03,5.35,75,36
1/3/2010 16:30,19,45.33,16.7,-0.06,7,0.01,166,0.48,-3.32,5/9/2010,5.31914893617021,22,23.4265957446809,49.36,47.343125,89.08,11.54,11033,4.25,16.28,7.35,79,35
1/3/2010 17:00,9,37.44,18.31,-0.12,0,0.01,171,0.69,-3,5/10/2010,16.9545454545455,75,26.4606818181818,56.99,30.326976744186,72.03,11.8729166666667,4883,0.08,14.87,9.73,56,33
1/3/2010 17:30,14,37.17,19.45,-0.18,0,0.34,193,0.66,-2.87,5/11/2010,7.29166666666667,82,17.7302083333333,56.84,43.7910638297872,83.05,13.75625,12830,4.91,19.75,10.37,67,32
1/3/2010 18:00,12,34.1,19,-0.4,0,0.13,276,1.01,-2.73,5/12/2010,12.9787234042553,34,28.0031914893617,50.55,36.1312765957447,53.94,10.2547916666667,6970,0,13.01,7.5,44,30
1/3/2010 18:30,12,36.36,4.67,-0.91,0,0.05,307,2.08,-3,5/13/2010,4.97872340425532,12,17.5351063829787,31.4,44.315625,65.44,8.046875,5012,0.63,9.84,6.96,56,28
1/3/2010 19:00,6,33.87,5.5,-1.51,0,0.01,323,2.09,-3.65,5/14/2010,17.1063829787234,50,28.3540425531915,53.92,22.9995652173913,41.08,7.86291666666667,3029,3.94,9.4,6.45,43,26
1/3/2010 19:30,5,33.85,8.47,-1.93,0,0.05,337,1.98,-4.45,5/15/2010,5.06382978723404,14,22.0268085106383,44.45,37.5282978723404,60.08,8.52541666666667,4432,0,10.65,6.74,54,24
1/3/2010 20:00,5,31.84,8.23,-2.3,0,0.17,341,2.23,-4.85,5/16/2010,4.04255319148936,10,19.0429787234043,34.5,60.3089361702128,89.34,11.7329166666667,11943,0,16.32,7.58,82,22
1/3/2010 20:30,6,28.94,13.54,-3.04,0,0.05,335,2.67,-5.61,5/17/2010,11.2340425531915,39,25.8534042553191,57.25,44.3717021276596,67.13,11.4104166666667,11578,3.02,16.91,6.67,64,21
1/3/2010 21:00,3,23.83,20.71,-3.74,0,0,320,2.98,-6.45,5/18/2010,8.23404255319149,32,22.5408510638298,48.79,44.4112765957447,73.02,9.60791666666667,10275,0.48,13.89,6.09,65,20
1/3/2010 21:30,3,20.05,26.68,-4.04,0,0.05,334,2.32,-6.58,5/19/2010,15.6808510638298,72,33.5634042553192,61.19,24.8754166666667,51.53,8.24708333333333,3301,14.08,9.13,6.82,46,19
1/3/2010 22:00,2,18.23,29.24,-4.16,0,0,347,2.23,-6.8,5/20/2010,20.1489361702128,56,41.6778723404255,76.26,19.09,47.63,9.55229166666667,3309,18.29,11.16,8.14,29,19
1/3/2010 22:30,2,18.27,29.07,-4.1,0,0,331,2.22,-7.27,5/21/2010,10.1875,40,27.7233333333333,63.02,42.5968085106383,70.58,12.87125,11120,1.89,18.92,8.66,58,19
1/3/2010 23:00,2,16.99,29.99,-4.22,0,0,338,1.91,-7.74,5/22/2010,8.25531914893617,42,19.276170212766,39.71,58.2721276595745,115.79,16.0633333333333,17552,0,22.9,8.16,105,19
1/3/2010 23:30,1,14.8,33.55,-4.52,0,0,319,2.55,-8.22,5/23/2010,3.36170212765957,8,14.2346808510638,43.67,68.2589583333333,106.18,18.0314583333333,13741,0,24.21,11.25,98,19
1/4/2010 0:00,1,12.26,36.34,-4.59,0,0,319,1.91,-8.49,5/24/2010,4.19148936170213,11,17.588085106383,41.63,70.6326086956522,118.86,19.9283333333333,15952,0,26.69,11.72,110,20
1/4/2010 0:30,1,13.42,36.39,-4.69,0,0,328,2.13,-8.64,5/25/2010,6.51219512195122,28,26.8614634146342,50.55,70.377380952381,120.49,19.1802173913043,12876,4.73,24.65,14.13,101,21
1/4/2010 1:00,1,12.28,34.99,-4.71,0,0,328,1.43,-8.64,5/26/2010,8.87234042553192,53,29.1027659574468,62.31,44.1859574468085,97.78,14.936875,3961,30.92,17.39,13.19,80,22
1/4/2010 1:30,,,,-4.84,0,0,306,1.63,-8.57,5/27/2010,10.4375,34,25.89625,49,37.8351063829787,61.99,13.8789583333333,9256,4.94,17.88,10.68,50,22
1/4/2010 2:00,1,17.88,29.32,-5.15,0,0,333,1.32,-8.7,5/28/2010,6.46808510638298,20,23.0546808510638,36,45.56,81.74,15.1125,9713,2.87,19.81,12.33,69,23
1/4/2010 2:30,1,17.36,26.95,-5.3,0,0,323,1.17,-8.67,5/29/2010,3.95744680851064,12,17.9893617021277,28.27,62.5345652173913,102.42,16.624375,14491,0,21.88,11.33,94,25
1/4/2010 3:00,2,18.81,23.89,-5.34,0,0,318,1.23,-8.54,5/30/2010,2.5531914893617,8,9.75787234042553,20.29,61.0729787234043,81.48,14.079375,7555,20.27,17.74,8.52,78,26
1/4/2010 3:30,1,21.97,19.98,-5.34,0,0,320,1.67,-8.45,5/31/2010,12.6170212765957,39,33.721914893617,59.92,35.0259574468085,69.15,10.4875,2967,10.44,13.18,7.44,67,27
1/4/2010 4:00,1,27.06,14.53,-5.37,0,0,318,1.78,-8.3,6/1/2010,7.65957446808511,21,24.6853191489362,46.69,49.1925531914894,88.22,14.155,10761,0.22,18.88,10.34,79,27
1/4/2010 4:30,1,29.05,10.99,-5.35,0,0,325,1.29,-8.08,6/2/2010,10.2340425531915,46,24.4563829787234,56.16,44.5448936170213,79.75,15.0602083333333,9191,0,19.39,12.19,68,27
1/4/2010 5:00,2,32.07,6.77,-5.36,0,0,328,0.95,-7.94,6/3/2010,2.29787234042553,7,14.3217021276596,32.4,66.1938297872341,97.86,17.6075,10304,0,23.6,12.69,92,26
1/4/2010 5:30,13,37.18,2.07,-5.44,0,0,321,1.2,-7.86,6/4/2010,8.60416666666667,36,28.4529166666667,63.31,67.643829787234,115.67,19.0527083333333,18734,0,24.9,12,109,24
1/4/2010 6:00,16,37.78,1.93,-5.49,0,0,312,0.83,-7.87,6/5/2010,3.36170212765957,13,22.9004255319149,56.04,81.7191489361703,126.38,20.8083333333333,18852,0,28.35,11.91,119,22
1/4/2010 6:30,17,36.6,2.12,-5.47,0,0,324,1.15,-7.84,6/6/2010,2.23404255319149,7,20.0187234042553,58.29,84.9531914893617,146.57,20.9364583333333,15823,9.28,29.7,13.92,131,21
1/4/2010 7:00,15,38.68,2.38,-5.52,0,0,320,1.32,-7.91,6/7/2010,8.36363636363636,24,23.3325,45.74,56.6638636363637,84.67,18.725625,14598,2.23,22.34,15.35,78,19
1/4/2010 7:30,29,41.91,1.78,-5.52,0,0,305,1.59,-7.9,6/8/2010,6.72340425531915,45,24.7431914893617,64.49,55.3921276595745,92.02,19.7564583333333,12530,0.04,25.26,13.7,75,17
1/4/2010 8:00,24,44.98,1.86,-5.8,0,0,318,1.79,-8.11,6/9/2010,3.1063829787234,15,15.741914893617,35.59,80.6372340425532,116.79,22.7010416666667,13843,13.03,28.34,16.96,104,14
1/4/2010 8:30,28,44.33,2.17,-5.71,12,0.01,314,1.44,-7.98,6/10/2010,6.4468085106383,24,22.0523404255319,86.86,66.4212765957447,120.96,22.6995833333333,14752,0.37,30.17,16.53,96,12
1/4/2010 9:00,39,47.5,2.83,-5.69,19,0,315,1.31,-7.95,6/11/2010,4.5531914893617,15,21.1231914893617,57,67.2717021276596,94.4,21.2645833333333,12614,4.61,26.48,16.6,83,10
1/4/2010 9:30,,,,-5.5,38,,332,1.05,-7.9,6/12/2010,3.9375,14,17.4452083333333,31.92,64.3089361702128,82.01,19.0064583333333,9196,1.11,23.3,13.88,71,10
1/4/2010 10:00,,,,-5.26,47,,332,1.18,-7.8,6/13/2010,4.08510638297872,11,13.8429787234043,32.02,55.8108510638298,69.05,15.7435416666667,7308,0.13,18.74,12.95,67,9
1/4/2010 10:30,,,,-4.86,,0,341,1.31,-7.64,6/14/2010,4.29787234042553,30,13.63,54.69,51.0004255319149,75.63,16.460625,10463,0.4,20.96,13.17,69,7
1/4/2010 11:00,41,40.16,9.54,-4.63,127,0,322,1.76,-7.61,6/15/2010,7.17021276595745,38,16.5234042553191,49.38,56.1489361702128,89.34,17.8785416666667,10870,0,22.17,12.62,80,6
1/4/2010 11:30,34,34.45,12.85,-4.61,182,0,314,1.98,-7.78,6/16/2010,0.829787234042553,4,4.74489361702128,12.18,84.4091489361702,98.65,18.190625,14489,0,21.18,14,97,6
1/4/2010 12:00,56,42.99,10.16,-4.41,154,0,293,1.41,-7.53,6/17/2010,9.08510638297872,118,26.6882978723404,118.04,42.6168085106383,83.93,15.1429166666667,4106,4.08,17.46,13.3,93,5
1/4/2010 12:30,39,41.93,10.71,-4.11,114,0,312,1.04,-7.39,6/18/2010,9.70212765957447,48,29.2457446808511,49.55,47.3348936170213,113.34,16.9947916666667,16177,0.35,23.37,13.05,86,5
1/4/2010 13:00,41,40.46,11.73,-3.89,145,0,326,1.18,-7.28,6/19/2010,4.8936170212766,14,14.49,26.88,51.5255319148936,69.34,13.12,11427,1.04,15.89,9.64,66,6
1/4/2010 13:30,31,37.44,15.91,-4.04,166,0,311,1.62,-7.59,6/20/2010,4,8,13.3779166666667,21.98,41.0134042553192,58.77,12.1995833333333,12481,0,16.41,7.11,53,7
1/4/2010 14:00,29,33.22,13.02,-4,119,0,322,1.85,-7.57,6/21/2010,7.97674418604651,22,22.6041860465116,38.64,40.7770454545455,72.23,13.3014583333333,14286,0,17.24,10.25,65,7
1/4/2010 14:30,25,34.37,14.12,-3.92,145,0,317,2.42,-7.57,6/22/2010,14.9148936170213,99,27.1214893617021,61.99,50.2336170212766,92.8,14.531875,13489,0,20.44,7.52,83,8
1/4/2010 15:00,30,40.69,11.17,-3.85,108,0,318,2.28,-7.38,6/23/2010,11.1063829787234,73,30.9057446808511,80.42,59.7851063829787,98.07,16.8552083333333,13809,0,22.91,9.21,89,9
1/4/2010 15:30,26,36.6,14.88,-3.55,81,0,322,1.68,-7.71,6/24/2010,8.21739130434783,39,33.4819565217391,72.65,82.0439130434783,141.28,19.8976744186046,12223,0,26.64,11.37,120,10
1/4/2010 16:00,18,38.44,19.06,-3.53,42,0,324,1.46,-8.53,6/25/2010,7.68085106382979,31,38.6044680851064,82.95,81.8608510638298,150.46,21.3291666666667,13487,1.84,28.26,14.48,124,11
1/4/2010 16:30,21,36.71,20.42,-3.65,18,0,328,1.13,-9,6/26/2010,4.68085106382979,24,24.5944680851064,50.91,76.5170212765957,117.53,22.49875,15154,0,27.65,16.17,113,13
1/4/2010 17:00,19,36.73,19.96,-3.75,0,0,324,0.94,-9.12,6/27/2010,2.80851063829787,7,14.1287234042553,40.31,85.8853191489362,117.66,23.8239583333333,16008,0,29.82,16.74,112,14
1/4/2010 17:30,13,33.64,22.11,-3.89,0,0,320,1.27,-9.34,6/28/2010,8.16666666666667,43,33.2610416666667,78.96,88.0685106382979,147.69,24.6064583333333,15883,0,30.73,17.5,137,15
1/4/2010 18:00,17,36.89,22.34,-3.86,0,0,327,0.81,-9.38,6/29/2010,6.21276595744681,28,37.3636170212766,77.62,103.086382978723,170.23,24.6595833333333,12568,0,30.56,17.56,153,15
1/4/2010 18:30,15,42.66,15.22,-3.99,0,0,324,1.44,-9.6,6/30/2010,7.8936170212766,47,36.3055319148936,93.06,93.5678723404255,160.7,24.141875,13397,0,29.65,18.4,136,15
1/4/2010 19:00,15,49.33,8.22,-4.06,0,0,325,1.54,-9.07,7/1/2010,7.42553191489362,54,33.8006382978723,80.34,102.542765957447,175.74,24.910625,13707,0,31.13,17.89,157,15
1/4/2010 19:30,20,51.83,3.13,-3.99,0,0,326,0.92,-8.53,7/2/2010,5.80851063829787,30,40.1753191489362,86.3,114.735106382979,187.23,27.043125,12627,0,32.37,20.38,169,15
1/4/2010 20:00,8,40.16,7.36,-4.16,0,0,319,1.71,-8.58,7/3/2010,2.31914893617021,8,24.4976595744681,63.73,101.620425531915,168.2,26.9825,13432,4.39,34.9,21.26,144,14
1/4/2010 20:30,13,46.46,3.59,-4.23,0,0,321,1.82,-8.29,7/4/2010,2.1063829787234,7,18.3429787234043,33.35,85.9468085106383,124.74,24.2083333333333,9503,0,28.24,21.35,114,14
1/4/2010 21:00,8,44.22,3.63,-4.29,0,0,316,1.26,-8.29,7/5/2010,8.37777777777778,20,25.54,47.74,58.4857777777778,94.58,23.1504166666667,13027,0.31,27.96,18.38,92,13
1/4/2010 21:30,12,48.3,2.36,-4.3,0,0,323,1,-8.16,7/6/2010,5.375,22,16.9864583333333,37.35,64.9530952380952,100.02,20.035,12988,0,23.37,16.68,96,13
1/4/2010 22:00,18,49.8,2.59,-4.2,0,0,326,0.67,-8.08,7/7/2010,4.70212765957447,27,18.7057446808511,52.99,101.19,152.89,22.0358333333333,15899,0,27.49,14.53,142,12
1/4/2010 22:30,5,43.08,4.8,-4.26,0,0,14,0.83,-8.32,7/8/2010,1.78723404255319,13,12.4044680851064,34.46,129.459361702128,174.01,26.143125,15987,0,31.56,19.42,156,11
1/4/2010 23:00,12,47.17,4.99,-4.39,0,0,303,0.86,-8.61,7/9/2010,5.68085106382979,37,33.521914893617,84.43,115.496382978723,167.6,27.6929166666667,12974,0,33.96,20.44,151,11
1/4/2010 23:30,15,49.8,2.65,-4.51,0,0,307,0.85,-8.84,7/10/2010,2.76595744680851,11,22.5410638297872,53.41,117.47914893617,175.95,29.6010416666667,14619,0,36.44,21.18,158,10
1/5/2010 0:00,12,48.17,2.79,-4.6,0,0,314,0.74,-8.81,7/11/2010,1.82978723404255,6,12.6589361702128,21.28,109.123191489362,131.58,27.72,12916,0,32.58,22.89,133,9
1/5/2010 0:30,15,48.35,1.9,-4.92,0,0,311,1.04,-9.1,7/12/2010,3.8936170212766,11,21.6376595744681,42.24,94.4110638297872,162.82,26.94625,12771,6.72,35.26,20.4,128,8
1/5/2010 1:00,11,44.18,1.71,-5.64,0,0,313,1.26,-9.34,7/13/2010,7.06382978723404,27,24.0523404255319,52.66,66.9191489361702,98.97,23.9770833333333,12755,0,29.71,18.19,93,7
1/5/2010 1:30,17,44.43,2.28,-6.06,0,0,321,0.7,-9.28,7/14/2010,6.52083333333333,55,22.3920833333333,68.53,89.1751063829787,176.38,26.6427083333333,14059,6.89,35.87,19.7,151,6
1/5/2010 2:00,23,43.01,2.31,-6.36,0,0,299,0.41,-9.32,7/15/2010,8.4468085106383,22,22.7717021276596,49.15,55.3557446808511,76.35,21.9958333333333,9279,0,25.59,19.19,92,4
1/5/2010 2:30,,,,-7.04,0,0,313,1.27,-9.7,7/16/2010,9.63829787234043,37,31.5189361702128,55.01,73.7834042553192,121.26,25.4154166666667,15783,0,32.72,17.79,111,4
1/5/2010 3:00,31,51.01,2.44,-7.67,0,0,291,0.77,-10.08,7/17/2010,4.19148936170213,15,21.8074468085106,48.24,50.0678723404255,63.28,21.211875,6933,5.55,22.96,18.35,81,3
1/5/2010 3:30,47,47.42,2.28,-8.02,0,0,304,0.34,-10.33,7/18/2010,3.14893617021277,9,15.2117021276596,32.45,75.0527659574468,122.66,20.7472916666667,15548,0,26.52,14.27,113,3
1/5/2010 4:00,39,42.5,3.41,-8.1,0,0,224,0.63,-10.23,7/19/2010,5.09090909090909,58,12.8697727272727,66.02,89.9504444444444,123.54,23.3195833333333,13940,0,28.32,15.73,113,3
1/5/2010 4:30,34,40.31,1.8,-8.07,0,0,326,0.54,-10.18,7/20/2010,6.40425531914894,67,16.7595744680851,89.02,102.675531914894,143.07,25.303125,15564,0,30.17,19.35,132,3
1/5/2010 5:00,49,51.69,2.05,-8.26,0,0,309,0.25,-10.33,7/21/2010,4.93617021276596,17,29.5065957446808,57.91,103.658085106383,149.14,27.1622916666667,13773,1.66,34.22,20.21,138,3
1/5/2010 5:30,61,44.28,2.06,-8.49,0,0,295,0.39,-10.46,7/22/2010,4.91666666666667,24,31.9066666666667,64.76,44.3440425531915,67.24,20.5589583333333,3794,9.06,23.35,18.95,94,3
1/5/2010 6:00,74,47.46,2.15,-8.63,0,0,302,0.36,-10.5,7/23/2010,12.3829787234043,31,31.7542553191489,54.41,26.6717021276596,55.33,18.185625,2797,7.64,19.86,15.73,37,3
1/5/2010 6:30,100,51.17,1.8,-8.86,0,0,335,0.74,-10.66,7/24/2010,5.1063829787234,16,18.2470212765957,41.99,51.5634042553192,86.87,17.7079166666667,7516,5.59,22.27,13.61,78,2
1/5/2010 7:00,118,52.86,2.14,-9.36,0,0,323,0.7,-11.13,7/25/2010,4.57446808510638,14,19.591914893617,38.41,57.0793617021276,92.71,16.868125,9428,0,21.94,10.74,82,2
1/5/2010 7:30,98,50.5,2.12,-9.77,0,0,316,1.17,-11.57,7/26/2010,7.95744680851064,26,25.8123404255319,42.05,39.8674468085106,68.99,17.683125,6675,6.3,22.53,15.38,67,2
1/5/2010 8:00,120,57.59,2.39,-10.03,0,0,313,0.96,-11.83,7/27/2010,9.61702127659575,29,25.5721276595745,45.98,33.9925531914894,62.07,17.8033333333333,6175,0.44,22.88,14.98,46,2
1/5/2010 8:30,124,67.2,2.64,-10.03,13,0,288,0.7,-11.82,7/28/2010,11.7234042553192,36,27.5595744680851,48.97,26.3312765957447,78.25,17.31375,3177,30.13,20.17,14.86,43,2
1/5/2010 9:00,125,63.86,3.2,-10.23,21,0,317,0.95,-12.04,7/29/2010,12.9787234042553,68,27.9174468085106,58.03,32.1348936170213,62.42,16.2160416666667,7168,9.49,18.68,14.62,50,2
1/5/2010 9:30,121,60.9,3.74,-10.38,32,0,320,1.11,-12.15,7/30/2010,10.7291666666667,53,24.930625,48.2,33.7195744680851,66.78,17.9541666666667,10049,0,23.14,13.91,50,2
1/5/2010 10:00,126,67.32,4.65,-10.38,48,0,318,1.1,-12.14,7/31/2010,5.23404255319149,27,17.8608510638298,30.03,58.6874468085107,110.52,20.5325,14221,0,27.19,12.77,97,3
1/5/2010 10:30,138,65.73,5.79,-9.88,87,0,321,1.39,-11.68,8/1/2010,2.06382978723404,8,16.5504255319149,31.29,68.0244680851064,100.78,22.3322916666667,9489,2.43,28.09,15.97,94,3
1/5/2010 11:00,156,67.56,6.47,-9.14,127,0,321,1.17,-11.06,8/2/2010,7.75,40,28.6720454545455,55.72,35.1157777777778,50.58,20.4441666666667,6288,11.05,23.32,18.26,70,3
1/5/2010 11:30,162,75.61,7.35,-8.49,126,0,319,0.93,-10.62,8/3/2010,7.82978723404255,24,21.6614893617021,41.31,42.5768085106383,65.44,17.9854166666667,8183,2.8,20.9,14.99,57,3
1/5/2010 12:00,153,75.37,7.05,-7.79,124,0,308,0.72,-10.17,8/4/2010,5.34042553191489,21,20.8068085106383,36.3,53.6631914893617,94.6,18.9552083333333,10424,0.09,24.59,13.61,81,4
1/5/2010 12:30,146,75.01,6.74,-7.47,140,0,321,0.74,-10.02,8/5/2010,7.53333333333333,47,21.9071111111111,56.4,39.3264444444444,58.6,17.459347826087,5186,38.63,20.02,15.72,62,4
1/5/2010 13:00,160,74.57,6.71,-6.44,149,0,314,0.58,-9.35,8/6/2010,10,46,23.2148936170213,48.49,40.2046808510638,81.44,16.8170833333333,7035,0,21.61,12.75,67,4
1/5/2010 13:30,159,76.44,6.46,-6.24,113,0,312,1.27,-9.33,8/7/2010,3.91666666666667,14,18.4710416666667,33.62,61.8182978723404,109.27,19.01875,13643,0,25.43,12.15,96,4
1/5/2010 14:00,141,81.49,5.78,-5.53,95,0,326,0.94,-8.77,8/8/2010,3.21276595744681,12,13.4002127659574,24.86,53.8308510638298,66.55,19.0802083333333,7559,1.73,22.24,15.7,77,5
1/5/2010 14:30,70,58.35,15.27,-4.17,82,0,52,1.46,-8.69,8/9/2010,8.08510638297872,35,21.4678723404255,39.53,47.0982978723404,81.04,19.7452083333333,10486,0,24.68,15.08,68,6
1/5/2010 15:00,11,30.19,34.9,-3.44,59,0,92,1.68,-9.38,8/10/2010,5.46808510638298,19,27.036170212766,42.92,59.5731914893617,111.02,21.9275,12603,0,27.7,15.63,95,8
1/5/2010 15:30,3,14.18,44.08,-3.24,44,0,95,1.19,-9.57,8/11/2010,7.5531914893617,29,24.2321276595745,47.21,39.0312765957447,67.47,21.39125,7342,3.42,25.42,17.63,77,10
1/5/2010 16:00,4,16.49,42.06,-3.23,28,0,55,1.12,-9.49,8/12/2010,8.08510638297872,28,22.9904255319149,45.53,27.4457446808511,51.5,18.9254166666667,4686,9.21,21.51,16.69,40,13
1/5/2010 16:30,3,15.37,42.78,-3.45,13,0,39,1.34,-9.57,8/13/2010,12.4255319148936,57,25.6923404255319,52.39,41.8321276595745,98.39,18.79625,10356,0.43,23.39,15.13,79,15
1/5/2010 17:00,3,14.7,41.75,-3.62,0,0,57,1.52,-9.64,8/14/2010,4,28,13.0555319148936,33.62,55.3678723404255,96.16,19.6429166666667,12542,0,24.64,13.31,88,18
1/5/2010 17:30,1,14.76,39.08,-3.66,0,0,101,1.87,-9.59,8/15/2010,1.35416666666667,5,8.50875,16.21,60.3485106382979,81.68,17.33625,3047,5.03,21.67,15.67,82,20
1/5/2010 18:00,1,18.45,34.47,-3.73,0,0,109,1.96,-9.39,8/16/2010,4.56818181818182,20,17.0481818181818,48.06,47.5197777777778,65.61,15.624375,2073,5.33,16.94,14.14,70,22
1/5/2010 18:30,1,19.51,34.31,-3.94,0,0,105,2.01,-9.38,8/17/2010,7.1063829787234,19,25.2965957446808,46.64,39.4157446808511,61.96,15.8654166666667,2061,22.55,18.46,14.24,52,23
1/5/2010 19:00,1,15.61,39.54,-4.15,0,0,88,1.82,-9.67,8/18/2010,4.72340425531915,16,23.4895744680851,45.65,44.9534042553192,57.43,17.2197916666667,3111,1.13,20.43,15.56,50,26
1/5/2010 19:30,0,15.07,41.44,-4.49,0,0,60,2,-9.99,8/19/2010,8.85106382978723,35,20.6378723404255,47.6,54.8376595744681,82.17,18.6835416666667,11480,0.14,22.99,15.74,71,28
1/5/2010 20:00,1,13.86,43.07,-4.54,0,0,55,1.46,-10.09,8/20/2010,13.1276595744681,58,27.8868085106383,60.36,60.0134042553192,107.77,20.6870833333333,12780,0,28.07,12.98,91,30
1/5/2010 20:30,0,10.03,48.94,-4.54,0,0,76,1.89,-10.24,8/21/2010,2.59574468085106,10,16.9202127659574,29.51,64.1168085106383,98.71,23.6947916666667,11543,0,30.44,16.97,93,33
1/5/2010 21:00,0,9.15,50.38,-4.5,0,0,67,1.41,-10.22,8/22/2010,1.85106382978723,7,12.8695744680851,28.48,58.7825531914894,99.7,23.251875,9598,1.55,31.13,18.51,85,35
1/5/2010 21:30,0,8.84,50.27,-4.48,0,0,50,1.16,-10.19,8/23/2010,4.59574468085106,24,19.091914893617,41.46,43.4763829787234,81.42,21.288125,4968,5.57,25.77,18.02,66,38
1/5/2010 22:00,4,16.19,43.25,-4.55,0,0,8,0.77,-10.03,8/24/2010,9.51063829787234,33,21.2363829787234,44.87,43.5676595744681,70.46,19.0735416666667,6642,3.53,21.55,15.92,60,40
1/5/2010 22:30,6,20.46,40.9,-4.38,0,0,1,0.45,-9.75,8/25/2010,7.74468085106383,32,23.2614893617021,45.61,44.9574468085106,72.27,17.73,8097,0,22.35,13.13,60,42
1/5/2010 23:00,3,12.45,44.66,-4.36,0,0,343,0.62,-9.59,8/26/2010,5.65957446808511,22,19.4944680851064,40.55,40.3538297872341,59.85,22.4939583333333,6997,19.75,28.1,16.7,49,43
1/5/2010 23:30,3,12.48,43.1,-4.39,0,0,347,0.76,-9.34,8/27/2010,6.78723404255319,26,19.0229787234043,41.98,36.8165957446809,64.87,19.9091666666667,5249,8.82,24.95,14.62,53,43
1/6/2010 0:00,5,16.33,39.86,-4.29,0,0,307,0.54,-9.22,8/28/2010,3.29787234042553,11,12.2329787234043,22.39,45.9636170212766,65.39,14.5208333333333,7755,3.51,18.41,12.45,59,42
1/6/2010 0:30,6,19.29,39.56,-4.16,0,0,314,0.55,-9.19,8/29/2010,2.80851063829787,12,13.2334042553192,23.59,39.84,61.71,13.61,3649,10.5,16.9,11.44,52,42
1/6/2010 1:00,1,10.14,45.5,-4.14,0,0,92,0.78,-9.28,8/30/2010,7.86363636363636,28,19.3415909090909,39.99,45.0097777777778,65.74,12.7804166666667,5428,6.9,16.04,10.25,51,42
1/6/2010 1:30,0,8.16,46.59,-4.12,0,0,40,0.76,-9.43,8/31/2010,8.87234042553192,41,19.0942553191489,42.82,37.6629787234042,63.87,14.2577083333333,10279,0.35,19.41,10.56,56,43
1/6/2010 2:00,1,7.65,47.39,-4.2,0,0,43,0.89,-9.58,9/1/2010,9.91489361702128,46,18.9908510638298,40.39,31.2314893617021,65.06,14.3952083333333,8109,0,19.7,8.62,56,44
1/6/2010 2:30,1,7,48.45,-4.34,0,0,78,1.2,-9.72,9/2/2010,13.6170212765957,72,21.16,44.85,33.8659574468085,65.29,15.7285416666667,9811,0,20.82,9.84,56,45
1/6/2010 3:00,0,6.16,49.43,-4.5,0,0,61,1.62,-9.83,9/3/2010,10.5957446808511,65,19.3436170212766,48.04,41.6274468085106,74.73,17.0947916666667,8618,0,21.56,11.62,61,45
1/6/2010 3:30,,,,-4.59,0,0,52,1.79,-9.79,9/4/2010,9.23404255319149,35,20.0755319148936,37.5,43.5040425531915,86.04,16.2672916666667,9505,0,21.4,10.73,76,45
1/6/2010 4:00,0,8.37,48.44,-4.66,0,0,44,1.48,-9.85,9/5/2010,2.25531914893617,12,9.38425531914894,25.5,56.8553191489362,85.33,15.994375,9408,0,20.75,10.3,82,46
1/6/2010 4:30,0,6.15,48.56,-4.62,0,0,58,1.47,-9.82,9/6/2010,0.51063829787234,2,5.03914893617021,9.72,74.9797872340426,93.89,16.7933333333333,10692,0,20.53,13.06,89,46
1/6/2010 5:00,0,6.52,46.99,-4.68,0,0,71,1.01,-9.83,9/7/2010,1.38297872340426,8,10.881914893617,17.21,41.068085106383,72.63,14.3264583333333,2440,12.18,16.46,10.75,82,46
1/6/2010 5:30,0,5.8,49.23,-4.64,0,0,59,1.5,-9.89,9/8/2010,1.61702127659574,9,11.8582978723404,30.84,27.8702127659575,41.43,15.6397916666667,3026,2.32,16.92,14.62,30,45
1/6/2010 6:00,0,5.64,48.39,-4.73,0,0,54,0.92,-9.94,9/9/2010,11.2127659574468,36,27.3740425531915,53.29,24.7955319148936,49.66,15.37625,3091,0.01,17.23,13.51,41,46
1/6/2010 6:30,1,6.59,48.27,-4.87,0,0,54,1.23,-10.08,9/10/2010,10.8297872340426,40,28.5931914893617,45.54,26.6236170212766,58.28,16.6677083333333,7754,0.04,20.72,12.82,45,46
1/6/2010 7:00,1,6.36,48.45,-4.84,0,0,25,0.95,-10.03,9/11/2010,5.63829787234043,36,20.0406382978723,49.1,42.3508510638298,89.33,18.9541666666667,9719,0,24.65,15.24,75,47
1/6/2010 7:30,1,8.27,46.62,-4.92,0,0,29,1.04,-10.01,9/12/2010,3.82978723404255,17,14.2027659574468,30.9,57.4710638297873,99.51,18.196875,8786,20.41,24.78,12.89,83,47
1/6/2010 8:00,1,7.76,45.79,-4.88,0,0,22,0.77,-9.89,9/13/2010,7.75,23,24.1225,44.69,33.3363636363636,57.65,14.945625,5703,2.84,18.76,13.21,66,47
1/6/2010 8:30,2,7.93,44.66,-4.91,9,0,3,0.63,-9.8,9/14/2010,7.46808510638298,23,28.6595744680851,70.71,29.6142553191489,56.49,15.829375,3507,0.04,20.33,11.59,48,48
