Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Niederschlag (mm) max,Globalstrahlung (W/m²) max,WindgescIwindigkeit,Windgeschwindigkeit,Ozon 8h-Mittel,
1/3/2013 8:30,4.2,26.1,28.1,3.9,2,0.02,153,2.1,,4/23/2013,13.3020833333333,51.8,35.2708333333333,72.5,53.968085106383,96.8,14.48125,9794,0,19.4,9.9,0,748,0.983333333333334,2.1,88,23
1/3/2013 9:00,5,28.1,26.4,3.8,5,0.92,153,1.9,,4/24/2013,12.2787234042553,46.9,29.9510638297872,51.5,60.3255319148936,108,16.2395833333333,12898,0,23.4,9.2,0,774,0.820833333333333,1.6,97,24
1/3/2013 9:30,5.3,25.8,30.1,3.4,9,0.14,158,2,,4/25/2013,12.7104166666667,81.7,32.0166666666667,71,74.9702127659574,126,18.7083333333333,13334,0,26.1,10.7,0,794,0.916666666666667,2,110,24
1/3/2013 10:00,8.7,28.5,26.7,3.3,16,0.25,158,1.9,,4/26/2013,10.9645833333333,33.7,34.90625,69.1,60.3872340425532,82.9,15.8291666666667,4000,4.46,21.5,12.6,0.71,513,1.08958333333333,1.9,97,24
1/3/2013 10:30,7.6,30.6,25.8,3.3,15,0.09,160,2,,4/27/2013,6.17872340425532,12.5,14.4489361702128,35.6,50.0893617021277,63.6,7.36666666666666,2443,15.39,10.7,6.2,2.15,280,2.13541666666667,2.9,58,25
1/3/2013 11:00,6.9,30.1,26.4,3.5,27,0.01,156,2.1,,4/28/2013,7.32083333333333,21.1,11.1875,28.4,50.5191489361702,64.1,8.28541666666667,2729,0.2,10,6.2,0.19,243,0.84375,1.8,57,26
1/3/2013 11:30,11.5,33.3,24.9,3.7,23,0.01,163,2.2,,4/29/2013,18.8291666666667,85.2,26.6833333333333,50.9,34.4893617021277,73.3,10.8958333333333,6842,0,15.5,6.6,0,541,0.889583333333333,1.6,59,26
1/3/2013 12:00,11.9,31.3,23.9,3.9,24,0,164,1.8,,4/30/2013,19.2127659574468,58,31.5510638297872,51.8,28.2595744680851,60,10.5,3340,6.48,12.5,9.7,0.9,359,1.16666666666667,2.4,43,26
1/3/2013 12:30,5.6,25.7,30.5,4,27,0.01,156,2,,5/1/2013,3.65833333333333,7.4,7.16458333333334,16.7,62.863829787234,85.2,13.3229166666667,6802,0,17,9.2,0,744,1.03125,2,78,27
1/3/2013 13:00,10.8,30.8,26.6,4.3,28,0,161,1.7,,5/2/2013,17.3729166666667,83.4,22.1729166666667,61.4,48.2595744680851,85.5,15.2458333333333,10193,0.11,19.5,10.8,0.06,847,1.23541666666667,3.6,72,27
1/3/2013 13:30,9.2,30.3,26.3,4.5,24,0,157,1.6,,5/3/2013,13.7191489361702,43.3,22.8978723404255,55,39.3361702127659,68.1,14.7604166666667,4880,8.9,17.8,12.8,2.07,723,0.870833333333333,2.1,58,27
1/3/2013 14:00,15.9,33.8,22.5,4.8,16,0,163,1.1,,5/4/2013,6.52916666666667,20.4,22.8479166666667,56,46.5808510638298,69.2,13.4354166666667,5277,26.6,17,11.9,3.21,509,0.908333333333333,1.8,60,27
1/3/2013 14:30,12.7,37,21.9,5,10,0,169,1.5,,5/5/2013,6.96875,16.7,12.29375,40.4,58.3787234042553,115,15.5708333333333,12986,0,22.1,9.3,0,854,1.04583333333333,2.4,94,27
1/3/2013 15:00,12.4,36.7,22.6,5,11,0,170,1.6,,5/6/2013,20.8181818181818,68.9,33.3659090909091,69.4,64.9954545454545,96.9,18.26875,10403,0.41,23.1,12.4,0.41,741,1.05833333333333,2.6,94,26
1/3/2013 15:30,16.6,41.1,18.4,5.2,9,0,175,1.4,,5/7/2013,15.4270833333333,66,29.7729166666667,71.9,59.9510638297872,98.7,16.1020833333333,7264,12.44,20.8,13.1,3.96,763,0.877083333333333,1.9,82,26
1/3/2013 16:00,15.7,36.9,22.1,5.2,6,0,176,1.5,,5/8/2013,11.9770833333333,40.7,28.0291666666667,52.7,65.7765957446808,119.8,17.8229166666667,13618,0.91,23.8,11.1,0.38,857,0.908333333333333,1.4,104,25
1/3/2013 16:30,14.1,36.8,22,5.3,3,0,172,1.8,,5/9/2013,5.26808510638298,12.7,13.2297872340426,21.1,44.0234042553192,57.7,17.6791666666667,6585,2.55,20.5,14.9,0.76,440,1.00416666666667,1.8,73,25
1/3/2013 17:00,9.2,29.8,26,5.4,2,0,173,1.6,,5/10/2013,14.8458333333333,46.3,21.0166666666667,56.4,55.4212765957447,82.3,15.1083333333333,7943,0.87,17.4,12.8,0.19,855,1.44791666666667,3.7,74,25
1/3/2013 17:30,9.6,34.2,23.5,5.5,0,0,171,1.5,,5/11/2013,7.15,17.3,14.6625,24.6,52.6659574468085,74.5,13.7958333333333,6035,0.03,16.6,11.7,0.02,490,0.989583333333333,2.3,70,24
1/3/2013 18:00,10.2,32.6,25.2,5.7,0,0,178,1.7,,5/12/2013,6.77234042553191,15.5,10.8787234042553,19.3,62.3914893617021,78.6,10.8833333333333,7923,4.25,13.2,7.6,2.49,708,1.58333333333333,4.1,74,24
1/3/2013 18:30,9.4,30.3,26.2,5.8,0,0.06,169,1.6,,5/13/2013,15.8895833333333,50.6,26.76875,57.7,32.1255319148936,49.8,11.3145833333333,2496,8.48,15,8.9,1.43,411,1.1875,1.9,56,24
1/3/2013 19:00,8.9,29.4,25.2,5.8,0,0.07,174,1.7,,5/14/2013,19.3666666666667,107.5,24.8166666666667,57.5,43.8936170212766,82.7,14.3125,7335,0,18.7,10.2,0,775,0.816666666666667,1.3,64,24
1/3/2013 19:30,6.8,28,24.6,5.9,0,0,164,1.4,,5/15/2013,15.5723404255319,56,25.1765957446808,50.6,51.9702127659575,87.9,16.4229166666667,8195,1.04,19.9,13,0.75,698,1.19583333333333,3.2,67,24
1/3/2013 20:00,11.5,31.1,21.1,6,0,0,164,1.4,,5/16/2013,24.10625,74.2,32.2604166666667,56.8,28.4255319148936,59.3,14.5854166666667,5897,0.87,17.4,11,0.38,571,0.964583333333333,2.1,43,24
1/3/2013 20:30,5.1,27.5,22.2,6.1,0,0,162,1.5,,5/17/2013,35.2333333333333,72.6,34.1125,54.8,8.20212765957447,26.2,12.7333333333333,1502,1.05,14.3,11.7,0.61,107,0.954166666666667,2,40,24
1/3/2013 21:00,4.7,26.3,21.9,6.2,0,0,164,1.4,,5/18/2013,6.36808510638298,16.3,11.9553191489362,34.3,66.0744680851064,108.8,16.19375,14361,0,21.6,10.4,0,889,1.425,4.9,104,23
1/3/2013 21:30,3.5,23.6,23.3,6.3,0,0,159,1.6,,5/19/2013,6.69375,17.8,14.1708333333333,26.7,58.936170212766,97.2,13.4645833333333,4824,9.4,17.9,10.8,1.84,587,1.36875,5.8,103,23
1/3/2013 22:00,3.9,25.1,22,6.3,0,0,169,1.4,,5/20/2013,5.175,10.2,7.40208333333334,16.5,57.9063829787234,71.1,11.8020833333333,5039,2.78,13.8,10.3,0.6,425,1.40416666666667,2.6,66,23
1/3/2013 22:30,3.4,23.5,23.3,6.4,0,0,170,1.5,,5/21/2013,29.725,205.6,24.8545454545455,62.2,48.9022727272727,64.8,12.79375,7291,1.35,16.1,9.8,0.34,848,1.25833333333333,1.9,61,23
1/3/2013 23:00,2.9,20.4,24.3,6.5,0,0,173,1.3,,5/22/2013,14.8979166666667,54.3,21.5645833333333,45.3,44.4297872340426,80.2,10.6520833333333,3603,7.01,12.2,9.7,1.59,645,1.86041666666667,4.4,60,23
1/3/2013 23:30,3.7,20.4,23.8,6.6,0,0,167,1.2,,5/23/2013,27.5020833333333,125.2,31.1854166666667,63.3,36.0531914893617,62.9,8.38333333333333,3063,7.87,11.6,5.9,1.55,324,0.970833333333333,2.5,50,24
1/4/2013 0:00,2.7,17.7,25.1,6.6,0,0,164,1.1,,5/24/2013,19.8404255319149,93.6,24.9851063829787,50.2,49.4297872340426,77.2,7.87291666666667,10146,0.9,13.2,4.8,0.55,969,0.8375,2.5,67,24
1/4/2013 0:30,3.3,16.6,24.6,6.6,0,0,177,0.9,,5/25/2013,10.4895833333333,28.8,18.4291666666667,37.4,50.836170212766,87.5,9.58958333333333,10103,0,14.5,3.1,0,952,1.34375,3.1,77,24
1/4/2013 1:00,3.9,19.9,19.5,6.7,0,0,168,0.5,,5/26/2013,6.78333333333333,11.9,11.7083333333333,18.2,50.3617021276596,80.7,8.48333333333333,2113,33.84,9.3,7.9,1.88,194,1.15416666666667,2.2,68,23
1/4/2013 1:30,,,20.2,6.7,0,0,121,0.8,,5/27/2013,30.2574468085106,170.7,29.668085106383,77,52.063829787234,93.5,12.6645833333333,6769,2.53,18,8.6,0.52,479,0.8375,2.1,76,23
1/4/2013 2:00,2.3,16.9,21.3,6.6,0,0,135,0.4,,5/28/2013,16.0041666666667,140.5,20.0770833333333,64.5,72.0404255319149,111.3,16.25,15825,8.46,23.6,7.7,2.58,907,0.7875,1.8,100,23
1/4/2013 2:30,1.8,14.7,,6.7,0,0,127,0.5,,5/29/2013,16.44375,47.1,25.4458333333333,56.1,39.9872340425532,63.6,10.68125,4217,13.89,12.5,9.1,3.19,583,0.972916666666667,2.5,85,23
1/4/2013 3:00,3.2,16.7,19.3,6.8,0,0,160,0.4,,5/30/2013,7.31276595744681,15.7,13.2872340425532,27.5,48.3702127659574,80.9,12.8083333333333,13181,0.43,17.4,7.7,0.22,889,1.22708333333333,2.9,73,22
1/4/2013 3:30,2.4,16.1,20,6.9,0,0,148,0.5,,5/31/2013,11.8041666666667,81.3,26.8708333333333,67.5,41.8,73.6,12.9520833333333,1684,53.58,15.9,10,5.39,164,1.28125,2.8,61,22
1/4/2013 4:00,1.7,14.2,20.8,7.1,0,0,167,0.8,,6/1/2013,6.72708333333333,18.2,14.6520833333333,37.6,56.7978723404255,76.5,13.2875,1793,12.95,14.4,12.1,1.85,193,2.42083333333333,3.9,66,22
1/4/2013 4:30,2.4,12.5,21.9,7.1,0,0,159,0.7,,6/2/2013,5.50851063829787,10.8,8.62553191489362,37.6,65.1893617021276,84,13.69375,13457,0,17.9,9.7,0,928,2.45416666666667,3.4,77,22
1/4/2013 5:00,2.1,12.6,21,7.1,0,0,147,0.6,,6/3/2013,12.16,35.7,22.2844444444444,47.3,48.0295454545455,74.4,13.4604166666667,8164,0,16.8,10.4,0,602,1.44375,2.9,58,22
1/4/2013 5:30,2.5,14.8,18.7,7,0,0,173,0.4,,6/4/2013,13.3541666666667,34.3,20.2520833333333,47.4,56.3744680851064,93,16.3458333333333,15676,0,21.8,11.9,0,941,1.56458333333333,3,85,22
1/4/2013 6:00,5.2,17.2,17,7,0,0,168,0.8,,6/5/2013,12.6829787234042,72.5,14.7085106382979,62.2,72.0702127659574,108.4,18.9604166666667,12427,0,24.4,11.1,0,839,1.56458333333333,4.2,102,21
1/4/2013 6:30,10.5,21.7,14.5,7,0,0,183,0.9,,6/6/2013,12.98125,44.3,26.5291666666667,82.2,74.468085106383,114.8,20.5625,14157,0,26.3,13.1,0,1007,1.04791666666667,3.9,103,21
1/4/2013 7:00,10.4,23.1,12.5,7.1,0,0,166,0.6,,6/7/2013,13.5854166666667,63.6,23.0895833333333,65.6,75.6851063829787,111.9,21.3833333333333,10948,0,26.2,15.3,0,810,0.916666666666667,3.1,98,20
1/4/2013 7:30,6.9,25.5,8.2,7.1,0,0,161,0.7,,6/8/2013,6.79148936170213,28.4,15.2106382978723,40.2,79.4276595744681,115.3,21.3791666666667,12916,0.69,26.4,15,0.6,926,1.47083333333333,3.9,105,19
1/4/2013 8:00,22.3,31.1,7.1,7.2,0,0.01,171,0.7,,6/9/2013,5.35833333333333,12.2,15.9479166666667,34.3,69.9617021276596,109.6,18.44375,7415,10.29,22.1,15.4,3.31,637,0.910416666666667,2.5,106,18
1/4/2013 8:30,9.2,28.1,4.8,7.1,1,0.03,120,0.6,,6/10/2013,29.6625,125.3,34.25,65.8,10.9851063829787,25.4,14.9479166666667,2377,6.14,17.5,13.7,1.62,172,1.2,2.3,74,16
1/4/2013 9:00,15.9,30.7,4.4,7.2,3,0,155,1,,6/11/2013,19.8404255319149,76.5,27.2808510638298,48.3,47.5489361702128,99,17.1416666666667,10936,3.08,22.6,12.2,1.46,886,0.65,1.5,88,15
1/4/2013 9:30,18.8,31.1,6.1,7.2,7,0.01,163,1.1,,6/12/2013,10.8979166666667,33,29.7708333333333,66.4,54.5042553191489,83.7,19.3541666666667,8202,0,23.8,14.2,0,723,0.877083333333333,1.4,81,15
1/4/2013 10:00,12.5,28.5,7.6,7.3,14,0,149,0.8,,6/13/2013,12.9083333333333,53.4,22.6479166666667,57.7,53.3191489361702,88.8,21.6875,13680,22.62,28.9,14.1,12.48,917,1.2625,4.2,74,14
1/4/2013 10:30,12.5,28.5,7.7,7.4,19,0.04,150,0.9,,6/14/2013,9.98510638297872,40.2,11.9021276595745,37.6,59.4148936170213,87.1,16.225,11818,0.51,20.7,11.3,0.51,970,1.25416666666667,3.5,77,13
1/4/2013 11:00,17.2,28.8,6,7.5,21,0.13,142,0.8,,6/15/2013,8.18541666666667,18.5,13.9229166666667,31.6,57.668085106383,85.8,19.0208333333333,10271,0,24,13.1,0,821,1.4625,3.6,75,12
1/4/2013 11:30,12.6,25.9,6.6,7.6,26,0.09,139,0.6,,6/16/2013,4.65833333333333,11.6,8.43958333333333,18.6,71.5489361702128,101.5,20.65,15489,0,26.1,15.9,0,911,0.664583333333334,1.5,93,12
1/4/2013 12:00,19.5,28.9,6.7,7.7,33,0.18,150,0.8,,6/17/2013,14.0681818181818,49.9,23.8886363636364,49.8,72.9409090909091,146.1,25.4645833333333,15671,0,34.4,16.2,0,862,0.983333333333333,2.2,121,11
1/4/2013 12:30,24.4,30.8,5.4,7.9,32,0,140,0.4,,6/18/2013,11.4083333333333,38.6,26.26875,64.5,93.0234042553191,165.7,28.9625,15088,0,35,22.1,0,849,1.36458333333333,4.1,138,10
1/4/2013 13:00,24.9,32.4,4.2,8.1,29,0,110,0.3,,6/19/2013,7.07708333333333,30,19.7729166666667,70.4,119.674468085106,191,30.95,15447,0,36.3,25.5,0,856,1.39583333333333,3,154,9
1/4/2013 13:30,27.5,31.9,3.3,8.2,24,0,137,0.5,,6/20/2013,12.8191489361702,52.1,28.1468085106383,76.5,73.0021276595744,108.9,23.3020833333333,8524,16.09,26.9,16.3,7.66,812,1.27708333333333,2.8,133,8
1/4/2013 14:00,36.3,35.3,3.5,8.5,25,0,165,0.6,,6/21/2013,10.7,26.6,17.6125,36.2,55.9595744680851,81.4,19.5354166666667,11408,0.56,23.8,16,0.44,893,1.48333333333333,2.8,88,7
1/4/2013 14:30,28.4,35.2,4.3,8.7,18,0,171,1,,6/22/2013,6.49375,13.1,12.1895833333333,18.3,54.7978723404255,77.3,19.9791666666667,12188,0.01,24,14.8,0.01,858,1.02083333333333,2,72,6
1/4/2013 15:00,32.7,34.4,6.2,8.8,18,0,193,1.2,,6/23/2013,5.66170212765958,10.4,5.11063829787234,13.2,61.2425531914893,73.2,18.0125,10168,1.71,20.5,15.5,1.46,758,1.7375,3.3,66,6
1/4/2013 15:30,24.9,32.7,8.7,8.9,16,0,204,1.4,,6/24/2013,18.15625,65.9,18.9083333333333,46.8,35.5531914893617,51.4,15.1416666666667,7261,7.85,17.7,13.3,4.83,819,1.05625,2.6,60,6
1/4/2013 16:00,24.3,33.8,8.1,8.9,9,0,203,0.7,,6/25/2013,20.8520833333333,88.8,22.91875,56.1,22.9276595744681,48.2,13.5083333333333,4030,18.08,15.6,12.2,4.43,359,0.8625,2,35,6
1/4/2013 16:30,18,32.9,10.3,8.7,4,0,198,1,,6/26/2013,11.1255319148936,36.8,13.8255319148936,28.5,41.8723404255319,66.7,13.4770833333333,12111,0,16.7,8.8,0,771,1.18333333333333,2.4,63,6
1/4/2013 17:00,17.2,32,8.6,8.7,2,0,206,1,,6/27/2013,15.0125,73.9,23.5458333333333,50.9,39.2702127659574,63.9,13.7208333333333,8090,1.31,16.7,11.8,0.46,742,0.895833333333333,2.3,57,6
1/4/2013 17:30,17.9,37.1,9.2,8.6,0,0,211,1.4,,6/28/2013,16.1770833333333,58.2,26.9520833333333,48.6,45.868085106383,75.7,15.4145833333333,9652,0,18.9,10.8,0,805,0.991666666666667,2,62,7
1/4/2013 18:00,12.5,31.7,8.8,8.5,0,0,203,1.8,,6/29/2013,7.77446808510638,22.6,14.9,31.4,43.6127659574468,67.8,16.1958333333333,7389,13.79,21.1,13.1,2.35,803,1.4625,3.7,57,7
1/4/2013 18:30,12.5,34.6,8.5,8.5,0,0.03,203,1.6,,6/30/2013,6.375,12.2,12.4229166666667,27,52.068085106383,83.9,15.6041666666667,12150,0,21.2,9.6,0,791,0.710416666666667,1.5,75,7
1/4/2013 19:00,15.1,36.2,4.6,8.5,0,0.01,181,0.6,,7/1/2013,10.5355555555556,38.5,17.8444444444444,43.2,54.35,81.5,19.4083333333333,16252,0,26,11.7,0,936,0.858333333333333,1.5,72,7
1/4/2013 19:30,17,38.4,3.7,8.5,0,0.01,167,0.7,,7/2/2013,15.7936170212766,75.4,23.8510638297872,61.3,57.9255319148936,92.4,21.475,13629,0,27.3,14.5,0,842,0.720833333333333,1.4,84,7
1/4/2013 20:00,19.1,34.8,5.1,8.5,0,0,185,0.9,,7/3/2013,15.1145833333333,57.7,26.7479166666667,78.6,32.336170212766,75.2,19.0416666666667,3123,13.12,20.8,16.9,3.64,233,0.895833333333333,1.4,82,6
1/4/2013 20:30,24.9,37.1,6.1,8.6,0,0.01,235,0.5,,7/4/2013,22.8854166666667,106.7,21.65,46.8,24.6170212765957,64.5,19.8729166666667,10286,0,24,16.6,0,861,0.904166666666667,3.3,46,6
1/4/2013 21:00,11.6,29.8,12.3,8.7,0,0,319,0.4,,7/5/2013,14.0106382978723,45.1,22.8085106382979,49,41.8297872340426,84.6,20.3041666666667,11215,0,25.1,14.7,0,672,0.783333333333333,2,71,7
1/4/2013 21:30,15.2,29.3,12.3,8.8,0,0,213,0.7,,7/6/2013,3.56666666666667,9.7,8.75416666666667,42.5,72.3914893617021,103.5,23.3333333333333,14758,0,28.2,18.5,0,924,1.24375,3.5,98,8
1/4/2013 22:00,17.5,27.7,14.4,8.9,0,0,260,0.4,,7/7/2013,3.27291666666667,8.3,5.24166666666667,37.5,87.4021276595745,111.5,24.3020833333333,14578,0,28.6,19.8,0,897,2.05,4.7,107,8
1/4/2013 22:30,6.8,22.8,18.9,8.9,0,0,200,0.6,,7/8/2013,7.50851063829787,37,9.36595744680852,47.7,90.7106382978724,119.5,24.1416666666667,15533,0,28.6,18.5,0,885,2.02708333333333,5.3,112,9
1/4/2013 23:00,5.8,16.6,22.9,8.9,0,0,205,1.1,,7/9/2013,2.93125,17.1,5.97083333333333,32.9,99.1191489361702,123.7,24.4458333333333,14261,0,28.1,20.5,0,853,1.97708333333333,4.8,117,10
1/4/2013 23:30,7.8,17.9,21.9,8.8,0,0,209,1.1,,7/10/2013,10.3145833333333,38.7,20.13125,58.4,90.8574468085106,155.2,23.6,14838,0,27.9,18.4,0,851,1.66041666666667,3,132,11
1/5/2013 0:00,6.5,16.3,23.5,8.8,0,0,272,1.1,,7/11/2013,9.84893617021277,42.6,10.8787234042553,33.6,70.9489361702128,94.7,18.8416666666667,12125,0,23.4,14.1,0,771,1.33958333333333,2.3,94,12
1/5/2013 0:30,4.2,14,22.4,8.6,0,0,305,1,,7/12/2013,13.4541666666667,60.5,19.89375,51.2,68.9489361702128,110.9,19.5645833333333,13761,0,25.2,13,0,874,1.025,2,102,13
1/5/2013 1:00,6.6,21.9,18.3,8.5,0,0,300,0.8,,7/13/2013,7.83958333333333,21.7,19.9416666666667,39.1,72.6489361702128,120.2,19.90625,14406,0,26,13,0,813,1.03958333333333,2.5,114,13
1/5/2013 1:30,6,21.1,18.4,8.5,0,0,297,0.9,,7/14/2013,5.82127659574468,12,15.9255319148936,27,79.9617021276596,127.4,21.0020833333333,15177,0,26.9,14.1,0,868,1.13125,2.2,118,14
1/5/2013 2:00,8,22.3,26.5,8.9,0,0,271,1.7,,7/15/2013,12.3777777777778,51.5,21.1822222222222,46.6,74.8840909090909,131.8,20.7666666666667,15287,0,26.4,14.4,0,857,1.175,2.4,117,15
1/5/2013 2:30,,,43.8,9.1,0,0,257,2.1,,7/16/2013,9.73125,46.2,20.4583333333333,64.4,92.1085106382979,132.6,23.4375,15515,0,29.4,15.7,0,864,0.822916666666666,2,123,17
1/5/2013 3:00,5.5,14.6,44.9,9.1,0,0,263,2.2,,7/17/2013,15.9936170212766,105.2,31.2702127659575,98.5,90.4489361702127,137.2,24.03125,10959,0,29.3,17.5,0,752,0.910416666666667,3.8,128,20
1/5/2013 3:30,2.7,7.5,,9,0,0,274,1.8,,7/18/2013,3.09583333333333,13.8,5.16041666666667,22.6,109.091489361702,144.7,25.88125,10544,0,30.1,22.7,0,745,1.97708333333333,4.7,126,21
1/5/2013 4:00,4.2,12.9,37.4,9,0,0,280,2.1,,7/19/2013,10.375,68.2,15.15625,66.6,89.4063829787234,119.1,26.0354166666667,14312,0,30.4,20.3,0,906,1.81875,4.4,114,23
1/5/2013 4:30,3.6,8.7,44.1,9.1,0,0,272,1.6,,7/20/2013,6.04893617021277,12.7,11.6574468085106,38.3,79.9063829787234,107.5,24.4791666666667,14822,0,30.2,17.2,0,889,1.50416666666667,4.6,104,25
1/5/2013 5:00,2.6,7.1,45.9,9.1,0,0,273,1.8,,7/21/2013,2.44583333333333,5.2,4.82708333333333,35.6,96.2148936170213,123.1,26.5083333333333,15040,0,32,22,0,840,2.28541666666667,5,115,28
1/5/2013 5:30,2.9,6.6,46,9,0,0,276,2.6,,7/22/2013,11.9375,60.2,22.19375,69.4,86.6936170212766,151.5,27.0895833333333,14914,0,33.8,18.8,0,842,0.71875,2.1,130,30
1/5/2013 6:00,5.7,7.7,45.1,9,0,0,278,2.9,,7/23/2013,7.04893617021276,20.7,24.3234042553191,50.9,91.0340425531915,140.1,25.5625,9828,3.84,31.6,20.1,3.81,833,0.972916666666667,2.1,123,32
1/5/2013 6:30,4.2,6.6,46.4,8.8,0,0,277,3.3,,7/24/2013,10.9458333333333,36.3,30.61875,63.3,78.0106382978724,122.3,23.5395833333333,7548,0.27,26.2,21.4,0.26,590,0.889583333333333,2.4,121,34
1/5/2013 7:00,6.3,8.4,41.9,8.7,0,0,277,3.2,,7/25/2013,9.62708333333333,34.4,25.2291666666667,58.6,76.2468085106383,124.4,25.0458333333333,12472,0.2,30,19.6,0.19,885,0.75625,2.7,107,35
1/5/2013 7:30,5.9,9.4,41.5,8.5,0,0,275,2.9,,7/26/2013,5.24893617021276,38.4,15.4936170212766,52.8,90.1063829787234,143.3,26.9166666666667,10913,0,32.8,20.6,0,814,0.997916666666666,2.9,128,36
1/5/2013 8:00,8.4,18.4,33,8.2,0,0,267,2,,7/27/2013,5.54375,17.4,21.1104166666667,40.2,90.6978723404256,138.5,29.4916666666667,13782,0,37.2,21.6,0,797,0.822916666666667,1.9,130,37
1/5/2013 8:30,11.1,24.5,27.6,8.2,2,0,270,1.8,,7/28/2013,4.83333333333333,10.9,12.3645833333333,30.8,64.9744680851064,102.3,24.30625,7721,4.77,28.6,19.4,1.88,741,1.28958333333333,3,95,37
1/5/2013 9:00,14.5,27.7,24.5,8.3,4,0,269,1.9,,7/29/2013,13.4840909090909,53.5,24.9977272727273,52.1,32.1755555555556,61.3,20.43125,4582,1.94,23.4,18.8,0.82,443,1.01458333333333,1.7,48,38
1/5/2013 9:30,10.2,25.1,24.5,8.3,9,0,259,2.3,,7/30/2013,15.4583333333333,46.8,19.6041666666667,40.4,43.9723404255319,70.7,21.7104166666667,11843,3.73,26.1,17.2,2.09,814,1.4375,3.3,63,38
1/5/2013 10:00,11.9,27,24.7,8.3,15,0,261,2.3,,7/31/2013,18.0916666666667,44.5,20.7979166666667,38.6,43.0276595744681,61.1,23.09375,9159,0,26.6,19.4,0,856,1.3875,3,54,38
1/5/2013 10:30,18.3,33.1,22.4,8.3,17,0,261,2.2,,8/1/2013,14.0170212765957,98,14.8702127659575,64.9,76.7851063829787,135.8,26.1520833333333,14733,0,33.6,17.4,0,840,1.09375,2.7,121,37
1/5/2013 11:00,18.5,30,22.5,8.4,20,0,258,1.9,,8/2/2013,8.24791666666667,23.1,25.1104166666667,55.8,99.8893617021277,158.6,28.8166666666667,14289,0,36.7,20.5,0,843,0.977083333333333,1.9,136,35
1/5/2013 11:30,24.3,35.8,21.2,8.4,24,0,262,2,,8/3/2013,6.18333333333333,13.3,15.6270833333333,29.1,89.7468085106383,122.8,26.4354166666667,10332,0,30.2,23.3,0,814,1.11875,2.3,125,34
1/5/2013 12:00,22.1,29.6,24.2,8.6,31,0,270,2.1,,8/4/2013,5.47659574468085,13.5,14.9446808510638,27.1,73.9127659574468,122.9,24.5208333333333,10571,0,29.4,20.8,0,810,0.879166666666666,2,105,33
1/5/2013 12:30,21.9,26.1,25.8,8.7,27,0,273,2.2,,8/5/2013,6.69166666666667,41.5,12.94375,55.6,91.1574468085107,143.4,26.0708333333333,13724,0,33.1,17.8,0,804,1.16041666666667,3.1,133,32
1/5/2013 13:00,19.1,27.9,26.5,8.7,22,0,274,2.5,,8/6/2013,10.1354166666667,31.5,26.6520833333333,52.7,64.9957446808511,123.8,24.1541666666667,9785,10.94,30.4,18.8,10.69,810,0.814583333333334,3.8,110,31
1/5/2013 13:30,18.7,31.1,22.5,8.6,25,0,276,2,,8/7/2013,9.83191489361702,30,20.6893617021277,44.4,53.0765957446809,79.7,22.075,7347,8.31,28.5,18.3,2.67,671,0.9125,3.1,69,30
1/5/2013 14:00,22.9,29,22.8,8.6,28,0,277,2.3,,8/8/2013,11.7229166666667,39.5,23.1333333333333,44.6,42.2553191489362,63.8,19.78125,4259,0.35,22.1,18,0.25,374,0.910416666666666,2.3,59,28
1/5/2013 14:30,20.8,30.9,24.2,8.7,24,0,275,2,,8/9/2013,14.1625,49.5,27.1875,52.8,46.3276595744681,94,19.73125,7872,0,24.1,16.6,0,591,0.802083333333333,1.8,82,27
1/5/2013 15:00,27,36.7,20.8,8.7,26,0,275,2,,8/10/2013,6.91914893617021,17.6,14.6893617021277,27.7,61.4191489361702,89.9,20.41875,11391,0,25.2,15.5,0,798,1.3125,3.4,86,26
1/5/2013 15:30,24.2,36.2,18.7,8.7,30,0,275,1.8,,8/11/2013,5.61458333333333,11.6,15.5083333333333,32.6,65.1085106382979,97.3,19.275,9936,0,22.9,15,0,655,0.870833333333333,2.2,92,24
1/5/2013 16:00,20,31.8,20.8,8.8,13,0,273,2.1,,8/12/2013,10.0266666666667,36.2,18.58,44.2,53.8088888888889,79.2,19.85,10687,3.26,26.1,14.3,1.46,827,0.997916666666666,3.3,73,23
1/5/2013 16:30,20,41.4,17.4,8.7,8,0,279,2.1,,8/13/2013,15.1723404255319,43.4,22.4340425531915,44.7,39.2574468085106,69.1,17.6729166666667,6978,0,21.6,14,0,654,0.983333333333333,2.7,62,23
1/5/2013 17:00,14,32.4,22.7,8.7,2,0,279,2.4,,8/14/2013,14.8833333333333,69.8,18.35625,48.6,49.3127659574468,96.7,17.0625,11487,0,22.9,12.3,0,810,0.74375,1.6,83,23
1/5/2013 17:30,19.9,36.5,21.6,8.7,0,0,293,1.8,,8/15/2013,12.0541666666667,56.5,20.7729166666667,52,65.8787234042553,117.2,18.65,12403,0,25.4,11.2,0,777,0.672916666666667,1.6,105,22
